39.94	4.52
38.44	4.52
39.15	4.52
38.39	4.53
38.45	4.51
38.18	4.53
38.17	4.51
38.3	4.51
36.72	4.51
36.29	4.53
35.47	4.54
34.81	4.51
34.42	4.51
32.64	4.52
32.21	4.54
30.39	4.52
31.82	4.45
32.12	4.35
32.62	4.28
33.56	4.19
32.46	4.16
33.13	4.09
33.84	4.03
33.48	3.99
33.61	3.95
32.26	3.9
32.07	3.85
31.64	3.78
31.19	3.72
30.82	3.65
30.1	3.57
30.15	3.49
29.84	3.39
29.53	3.29
28.96	3.16
28.78	3.07
28.07	2.93
27.46	2.81
26.78	2.66
25.59	2.49
58.1	4.56
58.33	4.56
58.47	4.56
57.95	4.56
58.44	4.56
58.71	4.56
58.14	4.56
58.08	4.56
57.96	4.56
57.71	4.55
57.23	4.56
56.73	4.56
56.25	4.56
55.48	4.56
55.01	4.56
54.1	4.56
53.76	4.56
52.76	4.56
52.37	4.56
51.56	4.56
50.45	4.55
49.87	4.56
49.06	4.56
47.84	4.56
47.35	4.56
46.04	4.55
45.03	4.57
44.26	4.55
43.51	4.53
42.83	4.56
40.63	4.56
39.05	4.55
38.8	4.54
37.88	4.53
36.96	4.55
35.91	4.55
34.84	4.55
33.06	4.55
31.88	4.54
32.21	4.52
33.76	4.38
36.63	4.23
37.07	4.12
35.45	4.05
36.23	3.98
36.36	3.91
36.21	3.86
36.41	3.79
36.15	3.72
35.39	3.66
34.97	3.58
36.02	3.52
35.2	3.46
34.55	3.39
34.92	3.31
34.85	3.23
34.55	3.14
33.74	3.06
33.62	2.96
32.3	2.84
31.93	2.73
30.48	2.6
29.53	2.45
69.09	4.5
69.72	4.51
69.21	4.51
69.6	4.51
69.17	4.5
69.09	4.51
68.61	4.51
67.91	4.5
67.22	4.51
67.21	4.51
66.5	4.5
65.63	4.5
65.07	4.51
64.5	4.5
64	4.51
62.97	4.51
62.37	4.5
61.58	4.5
59.88	4.5
59.75	4.51
58.5	4.5
58.09	4.5
56.78	4.5
57.1	4.51
55.87	4.5
54.41	4.51
54.05	4.51
53.04	4.5
51.7	4.51
50.3	4.51
49.98	4.51
49.46	4.5
47.61	4.5
47.3	4.51
45.34	4.51
45.52	4.51
44.44	4.5
42.44	4.51
41.59	4.5
40.86	4.51
39.69	4.5
38.28	4.5
36.79	4.51
35.82	4.5
33.77	4.49
36.75	4.36
38.38	4.28
38.65	4.17
39.3	4.08
40.33	4
39.78	3.92
40.1	3.85
40.38	3.8
39.91	3.74
39.97	3.67
39.93	3.62
38.7	3.55
38.75	3.48
38.58	3.41
37.91	3.34
37.37	3.27
36.73	3.19
36.39	3.11
36.93	3.04
35.23	2.93
35.86	2.83
34.65	2.72
33.6	2.6
76.6	4.46
76.54	4.46
76.3	4.46
76.54	4.46
76.06	4.46
75.62	4.46
75.23	4.46
74.64	4.46
73.74	4.46
73.87	4.46
73.02	4.46
72.48	4.46
71.29	4.46
71.01	4.46
70.02	4.46
69.69	4.46
68.61	4.46
67.5	4.46
66.92	4.46
65.79	4.46
65.1	4.46
64.34	4.46
63.55	4.46
62.3	4.46
61.24	4.46
60.44	4.46
59.77	4.46
57.94	4.45
57.52	4.46
56.4	4.46
56.06	4.46
54.64	4.46
53.67	4.46
52.17	4.46
50.88	4.46
50.59	4.45
50.23	4.46
48.5	4.46
47.08	4.46
46.8	4.46
47.23	4.41
48.08	4.33
50.46	4.24
50.02	4.2
49.92	4.13
49.96	4.09
50.18	4.04
50.76	3.98
50.52	3.93
50.62	3.88
50.2	3.84
50.37	3.8
50.07	3.74
49.64	3.71
49.21	3.67
48.92	3.62
48.65	3.57
49.48	3.51
49.05	3.46
48.48	3.39
49.21	3.33
48.58	3.27
49.12	3.22
47.96	3.15
47.83	3.08
47.78	3
47.38	2.93
46.78	2.85
47.19	2.77
46.1	2.7
45.77	2.61
44.42	2.51
